player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner
Borutopassat-BloodsailBuccaneers,4/17/20,22:09:03,1587193743-33,[Cenarion Vestments],16833,item:16833::::::::60,Mainspec,4,DRUID,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cff0070dd|Hitem:22272:928:::::::60:::11::::|h[Forest's Embrace]|h|r,,1,false,Leather,Chest,,Golemagg the Incinerator
Borutopassat-BloodsailBuccaneers,4/18/20,20:57:31,1587275851-22,[Empowered Leggings],19385,item:19385::::::::60,Mainspec,6,DRUID,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:16901:1843:::::::60:::::::|h[Stormrage Legguards]|h|r,,1,false,Cloth,Legs,,Chromaggus
Borutopassat-BloodsailBuccaneers,5/01/20,20:05:48,1588395948-6,[Ancient Cornerstone Grimoire],17067,item:17067::::::::60,Offspec,0,DRUID,Molten Core-40 Player,Onyxia,9,409,40,|cffa335ee|Hitem:19312::::::::60:::14::::|h[Lei of the Lifegiver]|h|r,,2,false,Miscellaneous,Held In Off-hand,,Clothie-BloodsailBuccaneers
Borutopassat-BloodsailBuccaneers,5/09/20,21:25:19,1589091919-22,[Lok'amir il Romathis],19360,item:19360::::::::60,Mainspec,5,DRUID,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:18048::::::::60:::1::::|h[Mastersmith's Hammer]|h|r,,1,false,One-Handed Maces,Main Hand,,Nefarian
Borutopassat-BloodsailBuccaneers,5/30/20,20:00:26,1590901226-15,[Interlaced Shadow Jerkin],19439,item:19439::::::::60,Offspec,3,DRUID,Blackwing Lair-40 Player,Flamegor,9,469,40,|cff0070dd|Hitem:22272:928:::::::60:::11::::|h[Forest's Embrace]|h|r,,2,false,Leather,Chest,,Flamegor
Borutopassat-BloodsailBuccaneers,6/06/20,19:33:45,1591504425-10,[Black Ash Robe],19399,item:19399::::::::60,Minor Upgrade,3,DRUID,Blackwing Lair-40 Player,Firemaw,9,469,40,|cff0070dd|Hitem:22272:928:::::::60:::11::::|h[Forest's Embrace]|h|r,,3,false,Cloth,Chest,,Firemaw
Borutopassat-BloodsailBuccaneers,6/06/20,21:25:55,1591511155-22,[Pure Elementium Band],19382,item:19382::::::::60,Mainspec,4,DRUID,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:13178::::::::60:::1::::|h[Rosewine Circle]|h|r,|cff0070dd|Hitem:16058::::::::60:::11::::|h[Fordring's Seal]|h|r,1,false,Miscellaneous,Finger,,Nefarian
Borutopassat-BloodsailBuccaneers,6/13/20,21:22:18,1592115738-27,[Head of Onyxia],18422,item:18422::::::::60,Minor Upgrade,2,DRUID,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,3,false,Quest,,,Onyxia
Kinubari-BloodsailBuccaneers,3/13/20,23:16:25,1584173785-25,[Bloodfang Pants],16909,item:16909::::::::60,Mainspec/Need,3,ROGUE,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16822::::::::60:::::::|h[Nightslayer Pants]|h|r,,1,false,Leather,Legs,,Ragnaros
Kinubari-BloodsailBuccaneers,4/04/20,18:29:41,1586057381-7,[Bloodfang Bracers],16911,item:16911::::::::60,Mainspec,5,ROGUE,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:16825:1885:::::::60:::::::|h[Nightslayer Bracelets]|h|r,,1,false,Leather,Wrist,,Razorgore the Untamed
Kinubari-BloodsailBuccaneers,4/11/20,21:45:36,1586673936-23,[Bloodfang Chestpiece],16905,item:16905::::::::60,Mainspec,6,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:12793::::::::60:::1::::|h[Mixologist's Tunic]|h|r,,1,false,Leather,Chest,,Nefarian
Kinubari-BloodsailBuccaneers,4/17/20,21:10:46,1587190246-23,[Recipe: Major Rejuvenation Potion],18257,item:18257::::::::60,Mainspec,1,ROGUE,Molten Core-40 Player,Garr,9,409,40,,,1,false,Alchemy,,,Garr
Kinubari-BloodsailBuccaneers,4/18/20,19:52:33,1587271953-10,[Cloak of Firemaw],19398,item:19398::::::::60,Mainspec,4,ROGUE,Blackwing Lair-40 Player,Firemaw,9,469,40,|cff0070dd|Hitem:15138::::::::60:::::::|h[Onyxia Scale Cloak]|h|r,,1,false,Cloth,Back,,Firemaw
Kinubari-BloodsailBuccaneers,5/16/20,18:38:00,1589686680-4,[Bloodfang Belt],16910,item:16910::::::::60,Mainspec,5,ROGUE,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:16827::::::::60:::::::|h[Nightslayer Belt]|h|r,,1,false,Leather,Waist,,Vaelastrasz the Corrupt
Kinubari-BloodsailBuccaneers,5/16/20,21:27:07,1589696827-23,[Head of Nefarian],19002,item:19002::::::::60,Mainspec,0,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,,,1,false,Quest,,,Nefarian
Kinubari-BloodsailBuccaneers,5/22/20,19:48:54,1590209334-4,[Vis'kag the Bloodletter],17075,item:17075::::::::60,Mainspec,4,ROGUE,Onyxia's Lair-40 Player,Unknown,9,249,40,|cffa335ee|Hitem:18832:1900:::::::60:::::::|h[Brutality Blade]|h|r,|cff0070dd|Hitem:15806:1900:::::::60:::11::::|h[Mirah's Song]|h|r,1,false,One-Handed Swords,One-Hand,,Kinubari-BloodsailBuccaneers
Kinubari-BloodsailBuccaneers,5/30/20,21:14:40,1590905680-22,[Prestor's Talisman of Connivery],19377,item:19377::::::::60,Mainspec,6,ROGUE,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:18404::::::::60:::11::::|h[Onyxia Tooth Pendant]|h|r,,1,false,Miscellaneous,Neck,,Nefarian
Roand-BloodsailBuccaneers,3/13/20,20:37:34,1584164254-6,[Eskhandar's Right Claw],18203,item:18203::::::::60,Offspec/Greed,4,WARRIOR,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:19323:1900:::::::60:::14::::|h[The Unstoppable Force]|h|r,,2,false,Fist Weapons,Main Hand,,Magmadar
Roand-BloodsailBuccaneers,3/13/20,23:30:01,1584174601-28,[Onslaught Girdle],19137,item:19137::::::::60,Mainspec/Need,4,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:13142::::::::60:::1::::|h[Brigam Girdle]|h|r,,1,false,Plate,Waist,,Ragnaros
Roand-BloodsailBuccaneers,3/20/20,21:01:57,1584770517-9,[Sabatons of the Flamewalker],19144,item:19144::::::::60,Minor Upgrade,5,WARRIOR,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16862:911:::::::60:::::::|h[Sabatons of Might]|h|r,,3,false,Mail,Feet,,Garr
Roand-BloodsailBuccaneers,3/20/20,22:14:25,1584774865-22,[Fireproof Cloak],18811,item:18811::::::::60,Minor Upgrade,3,WARRIOR,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:13340:1889:::::::60:::1::::|h[Cape of the Black Baron]|h|r,,3,false,Cloth,Back,,Majordomo Executus
Roand-BloodsailBuccaneers,3/21/20,18:05:27,1584846327-5,[Onyxia Hide Backpack],17966,item:17966::::::::60,Mainspec,0,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Bag,Bag,,Onyxia
Roand-BloodsailBuccaneers,3/27/20,22:37:34,1585381054-25,[Crown of Destruction],18817,item:18817::::::::60,Offspec,4,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:12640:2543:::::::60:::::::|h[Lionheart Helm]|h|r,,2,false,Mail,Head,uh...pvp spec,Ragnaros
Roand-BloodsailBuccaneers,3/28/20,18:17:49,1585451869-3,[Head of Onyxia],18422,item:18422::::::::60,Mainspec,4,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Quest,,,Onyxia
Roand-BloodsailBuccaneers,4/03/20,21:13:03,1585980783-7,[Obsidian Edged Blade],18822,item:18822::::::::60,Mainspec/Need,4,WARRIOR,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:18203:1900:::::::60:::::::|h[Eskhandar's Right Claw]|h|r,|cffa335ee|Hitem:19324::::::::60:::14::::|h[The Lobotomizer]|h|r,1,false,Two-Handed Swords,Two-Hand,,Garr
Roand-BloodsailBuccaneers,4/04/20,17:51:24,1586055084-1,[Helm of Wrath],16963,item:16963::::::::60,Offspec,5,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:12640:2543:::::::60:::::::|h[Lionheart Helm]|h|r,,2,false,Plate,Head,,Onyxia
Roand-BloodsailBuccaneers,4/10/20,21:40:49,1586587249-19,[Shadowstrike],17074,item:17074::::::::60,Offspec,3,WARRIOR,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cffa335ee|Hitem:18822:1900:::::::60:::::::|h[Obsidian Edged Blade]|h|r,,2,false,Polearms,Two-Hand,,Sulfuron Harbinger
Roand-BloodsailBuccaneers,4/10/20,22:26:49,1586590009-31,[Cloudkeeper Legplates],14554,item:14554::::::::60,Mainspec,0,WARRIOR,Kalimdor-,Ragnaros,0,1,0,|cff0070dd|Hitem:18380:1506:::::::60:::1::::|h[Eldritch Reinforced Legplates]|h|r,,1,false,Plate,Legs,,Clothie-BloodsailBuccaneers
Roand-BloodsailBuccaneers,4/17/20,20:39:43,1587188383-13,[Legplates of Might],16867,item:16867::::::::60,Offspec,3,WARRIOR,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:14554:2543:::::::60:::::::|h[Cloudkeeper Legplates]|h|r,,2,false,Plate,Legs,8/8 might,Magmadar
Roand-BloodsailBuccaneers,4/25/20,18:18:41,1587871121-2,[The Untamed Blade],19334,item:19334::::::::60,Mainspec,6,WARRIOR,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:18822:1900:::::::60:::::::|h[Obsidian Edged Blade]|h|r,,1,false,Two-Handed Swords,Two-Hand,,Razorgore the Untamed
Roand-BloodsailBuccaneers,5/09/20,21:25:59,1589091959-23,[Head of Nefarian],19002,item:19002::::::::60,Mainspec,1,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,,,1,false,Quest,,,Nefarian
Roand-BloodsailBuccaneers,5/16/20,21:26:21,1589696781-22,"[Ashkandi, Greatsword of the Brotherhood]",19364,item:19364::::::::60,Mainspec,5,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19334:1900:::::::60:::::::|h[The Untamed Blade]|h|r,,1,false,Two-Handed Swords,Two-Hand,,Nefarian
Roand-BloodsailBuccaneers,6/06/20,20:43:13,1591508593-14,[Gauntlets of Wrath],16964,item:16964::::::::60,Offspec,5,WARRIOR,Blackwing Lair-40 Player,Flamegor,9,469,40,|cff0070dd|Hitem:22714:927:::::::60:::::::|h[Sacrificial Gauntlets]|h|r,,2,false,Plate,Hands,,Flamegor
Roand-BloodsailBuccaneers,6/13/20,19:23:22,1592108602-10,[Gauntlets of Wrath],16964,item:16964::::::::60,Offspec,4,WARRIOR,Blackwing Lair-40 Player,Firemaw,9,469,40,|cffa335ee|Hitem:16863:927:::::::60:::::::|h[Gauntlets of Might]|h|r,,2,false,Plate,Hands,,Firemaw
Ozymandius-BloodsailBuccaneers,6/05/20,20:30:38,1591421438-2,[Earthfury Boots],16837,item:16837::::::::60,Mainspec,4,SHAMAN,Molten Core-40 Player,Lucifron,9,409,40,|cff0070dd|Hitem:18697::::::::60:::1::::|h[Coldstone Slippers]|h|r,,1,false,Mail,Feet,,Lucifron
Kinje-BloodsailBuccaneers,3/13/20,21:21:04,1584166864-11,[Brutality Blade],18832,item:18832::::::::60,Mainspec/Need,4,HUNTER,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:12940:2564:::::::60:::1::::|h[Dal'Rend's Sacred Charge]|h|r,|cff0070dd|Hitem:12939:2564:::::::60:::1::::|h[Dal'Rend's Tribal Guardian]|h|r,1,false,One-Handed Swords,One-Hand,,Garr
Kinje-BloodsailBuccaneers,3/21/20,20:25:44,1584854744-5,[Dragonstalker's Greaves],16941,item:16941::::::::60,Mainspec,5,HUNTER,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16849::::::::60:::::::|h[Giantstalker's Boots]|h|r,,1,false,Mail,Feet,3 pc set bonus,Broodlord Lashlayer
Kinje-BloodsailBuccaneers,4/03/20,22:32:38,1585985558-20,[Core Hound Tooth],18805,item:18805::::::::60,Mainspec/Need,0,HUNTER,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:12940:2564:::::::60:::1::::|h[Dal'Rend's Sacred Charge]|h|r,|cffa335ee|Hitem:18832:2564:::::::60:::::::|h[Brutality Blade]|h|r,1,false,Daggers,One-Hand,,Majordomo Executus
Kinje-BloodsailBuccaneers,4/05/20,19:06:11,1586145971-1,[Dragonstalker's Breastplate],16942,item:16942::::::::60,Mainspec,5,HUNTER,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16845:928:::::::60:::::::|h[Giantstalker's Breastplate]|h|r,,1,false,Mail,Chest,,Nefarian
Kinje-BloodsailBuccaneers,4/11/20,18:28:43,1586662123-3,[Dragonstalker's Belt],16936,item:16936::::::::60,Mainspec,3,HUNTER,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:16851::::::::60:::::::|h[Giantstalker's Belt]|h|r,,1,false,Mail,Waist,,Vaelastrasz the Corrupt
Zuekiyah-BloodsailBuccaneers,3/14/20,18:23:20,1584242600-3,[Onyxia Hide Backpack],17966,item:17966::::::::60,Mainspec/Need,0,SHAMAN,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Bag,Bag,,Onyxia
Zuekiyah-BloodsailBuccaneers,3/15/20,18:21:57,1584328917-0,[Helmet of Ten Storms],16947,item:16947::::::::60,Offspec/Greed,5,SHAMAN,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:18817:2543:::::::60:::::::|h[Crown of Destruction]|h|r,,2,false,Mail,Head,,Onyxia
Guhnee-BloodsailBuccaneers,4/17/20,19:48:07,1587185287-1,[Bloodfang Hood],16908,item:16908::::::::60,Mainspec,3,ROGUE,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:16821::::::::60:::::::|h[Nightslayer Cover]|h|r,,1,false,Leather,Head,,Onyxia
Guhnee-BloodsailBuccaneers,4/19/20,18:16:46,1587352606-4,[Head of Onyxia],18422,item:18422::::::::60,Mainspec,3,ROGUE,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Quest,,,Onyxia
Bashuk-BloodsailBuccaneers,4/03/20,22:32:55,1585985575-21,[Ancient Petrified Leaf],18703,item:18703::::::::60,Mainspec/Need,0,HUNTER,Molten Core-40 Player,Majordomo Executus,9,409,40,,,1,false,Quest,,,Majordomo Executus
Bashuk-BloodsailBuccaneers,4/10/20,19:46:01,1586580361-6,[Mature Black Dragon Sinew],18705,item:18705::::::::60,Mainspec,3,HUNTER,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Quest,,last thing i need for bow,Onyxia
Bashuk-BloodsailBuccaneers,4/17/20,21:10:20,1587190220-20,[Giantstalker's Helmet],16846,item:16846::::::::60,Mainspec,4,HUNTER,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:16677::::::::60:::1::::|h[Beaststalker's Cap]|h|r,,1,false,Mail,Head,,Garr
Bashuk-BloodsailBuccaneers,5/01/20,22:01:21,1588402881-18,[Giantstalker's Epaulets],16848,item:16848::::::::60,Mainspec,4,HUNTER,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cff0070dd|Hitem:15051:2483:::::::60:::::::|h[Black Dragonscale Shoulders]|h|r,,1,false,Mail,Shoulder,,Sulfuron Harbinger
Bashuk-BloodsailBuccaneers,5/09/20,21:48:51,1589093331-29,[Head of Onyxia],18422,item:18422::::::::60,Mainspec,0,HUNTER,Kalimdor-,Onyxia,0,1,0,,,1,false,Quest,,,Onyxia
Bashuk-BloodsailBuccaneers,5/22/20,20:14:10,1590210850-0,[Giantstalker's Belt],16851,item:16851::::::::60,Mainspec,3,HUNTER,Molten Core-40 Player,Unknown,9,409,40,|cffa335ee|Hitem:19832::::::::60:::11::::|h[Zandalar Predator's Belt]|h|r,,1,false,Mail,Waist,,Bashuk-BloodsailBuccaneers
Bashuk-BloodsailBuccaneers,5/29/20,21:00:13,1590818413-14,[Giantstalker's Gloves],16852,item:16852::::::::60,Mainspec,4,HUNTER,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:13963:1887:::::::60:::11::::|h[Voone's Vice Grips]|h|r,,1,false,Mail,Hands,,Shazzrah
Bashuk-BloodsailBuccaneers,6/05/20,20:47:20,1591422440-9,[Giantstalker's Boots],16849,item:16849::::::::60,Mainspec,2,HUNTER,Molten Core-40 Player,Gehennas,9,409,40,|cff0070dd|Hitem:19919:1887:::::::60:::::::|h[Bloodstained Greaves]|h|r,,1,false,Mail,Feet,,Gehennas
Bashuk-BloodsailBuccaneers,6/05/20,22:17:27,1591427847-27,[Dragonstalker's Legguards],16938,item:16938::::::::60,Mainspec,3,HUNTER,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16847:2586:::::::60:::::::|h[Giantstalker's Leggings]|h|r,,1,false,Mail,Legs,,Ragnaros
Brittneytwo-BloodsailBuccaneers,4/17/20,20:33:44,1587188024-8,[Gauntlets of Might],16863,item:16863::::::::60,Mainspec,1,WARRIOR,Molten Core-40 Player,Lucifron,9,409,40,|cff0070dd|Hitem:18383::::::::60:::1::::|h[Force Imbued Gauntlets]|h|r,,1,false,Plate,Hands,,Lucifron
Brittneytwo-BloodsailBuccaneers,4/17/20,21:59:21,1587193161-31,[Pauldrons of Might],16868,item:16868::::::::60,Mainspec,3,WARRIOR,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cffa335ee|Hitem:14552::::::::60:::::::|h[Stockade Pauldrons]|h|r,,1,false,Plate,Shoulder,,Sulfuron Harbinger
Brittneytwo-BloodsailBuccaneers,4/24/20,19:46:37,1587789997-6,[Head of Onyxia],18422,item:18422::::::::60,Mainspec,0,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Quest,,,Onyxia
Abluepegasus-BloodsailBuccaneers,3/14/20,19:06:41,1584245201-9,[Spineshatter],19335,item:19335::::::::60,Minor Upgrade,4,WARRIOR,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:18203::::::::60:::::::|h[Eskhandar's Right Claw]|h|r,,3,false,One-Handed Maces,Main Hand,,Razorgore the Untamed
Abluepegasus-BloodsailBuccaneers,3/20/20,21:02:25,1584770545-10,[Drillborer Disk],17066,item:17066::::::::60,Minor Upgrade,3,WARRIOR,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:1168:1704:::::::60:::::::|h[Skullflame Shield]|h|r,,3,false,Shields,Off Hand,,Garr
Abluepegasus-BloodsailBuccaneers,3/27/20,20:31:42,1585373502-3,[Legplates of Might],16867,item:16867::::::::60,Mainspec,4,WARRIOR,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:15062::::::::60:::::::|h[Devilsaur Leggings]|h|r,,1,false,Plate,Legs,,Magmadar
Abluepegasus-BloodsailBuccaneers,3/27/20,20:51:06,1585374666-6,[Sabatons of Might],16862,item:16862::::::::60,Mainspec,5,WARRIOR,Molten Core-40 Player,Gehennas,9,409,40,|cffa335ee|Hitem:18806:911:::::::60:::::::|h[Core Forged Greaves]|h|r,,1,false,Plate,Feet,,Gehennas
Abluepegasus-BloodsailBuccaneers,4/04/20,19:48:25,1586062105-16,[Claw of the Black Drake],19365,item:19365::::::::60,Offspec,3,WARRIOR,Blackwing Lair-40 Player,Firemaw,9,469,40,|cffa335ee|Hitem:19335:1900:::::::60:::::::|h[Spineshatter]|h|r,,2,false,Fist Weapons,Main Hand,,Firemaw
Abluepegasus-BloodsailBuccaneers,4/10/20,20:34:41,1586583281-7,[Obsidian Edged Blade],18822,item:18822::::::::60,Offspec,3,WARRIOR,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:19365::::::::60:::::::|h[Claw of the Black Drake]|h|r,|cffa335ee|Hitem:19324::::::::60:::14::::|h[The Lobotomizer]|h|r,2,false,Two-Handed Swords,Two-Hand,,Magmadar
Abluepegasus-BloodsailBuccaneers,4/10/20,21:59:52,1586588392-24,[Fireguard Shoulders],19139,item:19139::::::::60,Mainspec,4,WARRIOR,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:16868::::::::60:::::::|h[Pauldrons of Might]|h|r,,1,false,Leather,Shoulder,,Majordomo Executus
Abluepegasus-BloodsailBuccaneers,4/11/20,20:25:35,1586669135-17,[Styleen's Impeding Scarab],19431,item:19431::::::::60,Offspec,2,WARRIOR,Blackwing Lair-40 Player,Flamegor,9,469,40,|cff0070dd|Hitem:11815::::::::60:::1::::|h[Hand of Justice]|h|r,|cff0070dd|Hitem:20130::::::::60:::11::::|h[Diamond Flask]|h|r,2,false,Miscellaneous,Trinket,,Flamegor
Abluepegasus-BloodsailBuccaneers,4/17/20,22:33:05,1587195185-39,[Essence of the Pure Flame],18815,item:18815::::::::60,Minor Upgrade,4,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:11815::::::::60:::1::::|h[Hand of Justice]|h|r,|cff0070dd|Hitem:20130::::::::60:::11::::|h[Diamond Flask]|h|r,3,false,Miscellaneous,Trinket,,Ragnaros
Abluepegasus-BloodsailBuccaneers,4/24/20,22:28:46,1587799726-33,[Wristguards of True Flight],18812,item:18812::::::::60,Minor Upgrade,3,WARRIOR,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:12936:1885:::::::60:::1::::|h[Battleborn Armbraces]|h|r,,3,false,Mail,Wrist,,Majordomo Executus
Abluepegasus-BloodsailBuccaneers,4/25/20,19:11:26,1587874286-8,[Sabatons of Wrath],16965,item:16965::::::::60,Mainspec,5,WARRIOR,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16862:911:::::::60:::::::|h[Sabatons of Might]|h|r,,1,false,Plate,Feet,,Broodlord Lashlayer
Abluepegasus-BloodsailBuccaneers,5/02/20,20:18:59,1588483139-14,[Circle of Applied Force],19432,item:19432::::::::60,Mainspec,5,WARRIOR,Blackwing Lair-40 Player,Flamegor,9,469,40,|cffa335ee|Hitem:19325::::::::60:::14::::|h[Don Julio's Band]|h|r,|cff0070dd|Hitem:17713::::::::60:::1::::|h[Blackstone Ring]|h|r,1,false,Miscellaneous,Finger,,Flamegor
Abluepegasus-BloodsailBuccaneers,5/08/20,19:47:48,1588999668-4,[Plans: Mithril Shield Spike],7976,item:7976::::::::60,Mainspec,4,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Blacksmithing,,technically guild axesmith?,Onyxia
Abluepegasus-BloodsailBuccaneers,5/08/20,21:03:55,1589004235-15,[Aged Core Leather Gloves],18823,item:18823::::::::60,Mainspec,6,WARRIOR,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16863::::::::60:::::::|h[Gauntlets of Might]|h|r,,1,false,Leather,Hands,,Garr
Abluepegasus-BloodsailBuccaneers,5/08/20,22:37:42,1589009862-31,[Legplates of Wrath],16962,item:16962::::::::60,Mainspec,5,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:15052::::::::60:::::::|h[Black Dragonscale Leggings]|h|r,,1,false,Plate,Legs,,Ragnaros
Abluepegasus-BloodsailBuccaneers,5/09/20,20:12:31,1589087551-13,[Drake Talon Pauldrons],19394,item:19394::::::::60,Mainspec,5,WARRIOR,Blackwing Lair-40 Player,Flamegor,9,469,40,|cffa335ee|Hitem:16868::::::::60:::::::|h[Pauldrons of Might]|h|r,,1,false,Plate,Shoulder,,Flamegor
Abluepegasus-BloodsailBuccaneers,5/09/20,21:24:56,1589091896-19,[Breastplate of Wrath],16966,item:16966::::::::60,Mainspec,4,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:11726:928:::::::60:::1::::|h[Savage Gladiator Chain]|h|r,,1,false,Plate,Chest,,Nefarian
Abluepegasus-BloodsailBuccaneers,5/15/20,22:07:59,1589612879-33,[Core Hound Tooth],18805,item:18805::::::::60,Mainspec,5,WARRIOR,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:19335:1900:::::::60:::::::|h[Spineshatter]|h|r,|cffa335ee|Hitem:19324:1900:::::::60:::14::::|h[The Lobotomizer]|h|r,1,false,Daggers,One-Hand,,Majordomo Executus
Abluepegasus-BloodsailBuccaneers,5/15/20,22:24:04,1589613844-36,[Onslaught Girdle],19137,item:19137::::::::60,Mainspec,5,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:20216::::::::60:::11::::|h[Belt of Preserved Heads]|h|r,,1,false,Plate,Waist,,Ragnaros
Abluepegasus-BloodsailBuccaneers,5/16/20,20:35:38,1589693738-11,[Gauntlets of Wrath],16964,item:16964::::::::60,Minor Upgrade,2,WARRIOR,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cffa335ee|Hitem:18823::::::::60:::::::|h[Aged Core Leather Gloves]|h|r,,3,false,Plate,Hands,,Ebonroc
Abluepegasus-BloodsailBuccaneers,5/16/20,20:40:05,1589694005-14,[Emberweave Leggings],19433,item:19433::::::::60,Mainspec,3,WARRIOR,Blackwing Lair-40 Player,Flamegor,9,469,40,|cff0070dd|Hitem:22873::::::::60:::14::::|h[Legionnaire's Plate Leggings]|h|r,,1,false,Mail,Legs,FR gear,Flamegor
Abluepegasus-BloodsailBuccaneers,5/22/20,20:29:22,1590211762-6,[Earthshaker],17073,item:17073::::::::60,Offspec,3,WARRIOR,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:19324:1900:::::::60:::14::::|h[The Lobotomizer]|h|r,|cffa335ee|Hitem:18805:1900:::::::60:::::::|h[Core Hound Tooth]|h|r,2,false,Two-Handed Maces,Two-Hand,for future naxx use,Magmadar
Abluepegasus-BloodsailBuccaneers,5/29/20,21:44:42,1590821082-26,[Cloak of the Shrouded Mists],17102,item:17102::::::::60,Mainspec,3,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:18511:849:::::::60:::::::|h[Shifting Cloak]|h|r,,1,false,Cloth,Back,,Ragnaros
Abluepegasus-BloodsailBuccaneers,5/30/20,18:29:09,1590895749-0,[Helm of Endless Rage],19372,item:19372::::::::60,Mainspec,3,WARRIOR,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:19148::::::::60:::1::::|h[Dark Iron Helm]|h|r,,1,false,Plate,Head,,Vaelastrasz the Corrupt
Morbidgoat-BloodsailBuccaneers,5/08/20,22:07:01,1589008021-28,[Ancient Petrified Leaf],18703,item:18703::::::::60,Pass,0,WARLOCK,Molten Core-40 Player,Majordomo Executus,9,409,40,,,PASS,false,Quest,,,Majordomo Executus
